2024-04-11 02:41:48,036 INFO    StreamThr :1980 [internal.py:wandb_internal():86] W&B internal server running at pid: 1980, started at: 2024-04-11 02:41:48.035162
2024-04-11 02:41:48,038 DEBUG   HandlerThread:1980 [handler.py:handle_request():146] handle_request: status
2024-04-11 02:41:48,055 INFO    WriterThread:1980 [datastore.py:open_for_write():87] open: C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_024148-kaw4nucq\run-kaw4nucq.wandb
2024-04-11 02:41:48,055 DEBUG   SenderThread:1980 [sender.py:send():378] send: header
2024-04-11 02:41:48,097 DEBUG   SenderThread:1980 [sender.py:send():378] send: run
2024-04-11 02:41:48,597 INFO    SenderThread:1980 [dir_watcher.py:__init__():211] watching files in: C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_024148-kaw4nucq\files
2024-04-11 02:41:48,597 INFO    SenderThread:1980 [sender.py:_start_run_threads():1099] run started: kaw4nucq with start time 1712770908.037908
2024-04-11 02:41:48,613 DEBUG   HandlerThread:1980 [handler.py:handle_request():146] handle_request: check_version
2024-04-11 02:41:48,613 DEBUG   SenderThread:1980 [sender.py:send_request():405] send_request: check_version
2024-04-11 02:41:48,695 DEBUG   HandlerThread:1980 [handler.py:handle_request():146] handle_request: run_start
2024-04-11 02:41:48,719 DEBUG   HandlerThread:1980 [system_info.py:__init__():26] System info init
2024-04-11 02:41:48,719 DEBUG   HandlerThread:1980 [system_info.py:__init__():41] System info init done
2024-04-11 02:41:48,719 INFO    HandlerThread:1980 [system_monitor.py:start():194] Starting system monitor
2024-04-11 02:41:48,727 INFO    SystemMonitor:1980 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-11 02:41:48,727 INFO    HandlerThread:1980 [system_monitor.py:probe():214] Collecting system info
2024-04-11 02:41:48,735 INFO    SystemMonitor:1980 [interfaces.py:start():190] Started cpu monitoring
2024-04-11 02:41:48,736 INFO    SystemMonitor:1980 [interfaces.py:start():190] Started disk monitoring
2024-04-11 02:41:48,736 INFO    SystemMonitor:1980 [interfaces.py:start():190] Started gpu monitoring
2024-04-11 02:41:48,736 INFO    SystemMonitor:1980 [interfaces.py:start():190] Started memory monitoring
2024-04-11 02:41:48,759 INFO    SystemMonitor:1980 [interfaces.py:start():190] Started network monitoring
2024-04-11 02:41:48,776 DEBUG   HandlerThread:1980 [system_info.py:probe():150] Probing system
2024-04-11 02:41:48,776 DEBUG   HandlerThread:1980 [system_info.py:_probe_git():135] Probing git
2024-04-11 02:41:48,851 DEBUG   HandlerThread:1980 [system_info.py:_probe_git():143] Probing git done
2024-04-11 02:41:48,851 DEBUG   HandlerThread:1980 [system_info.py:probe():198] Probing system done
