2024-05-21 20:35:39,797 INFO    StreamThr :24272 [internal.py:wandb_internal():86] W&B internal server running at pid: 24272, started at: 2024-05-21 20:35:39.797477
2024-05-21 20:35:39,797 DEBUG   HandlerThread:24272 [handler.py:handle_request():146] handle_request: status
2024-05-21 20:35:39,817 INFO    WriterThread:24272 [datastore.py:open_for_write():87] open: C:\Users\MNL431\Desktop\traffic_signal_DQN\wandb\run-20240521_203539-hu9nnsry\run-hu9nnsry.wandb
2024-05-21 20:35:39,818 DEBUG   SenderThread:24272 [sender.py:send():379] send: header
2024-05-21 20:35:39,859 DEBUG   SenderThread:24272 [sender.py:send():379] send: run
2024-05-21 20:35:40,734 INFO    SenderThread:24272 [dir_watcher.py:__init__():211] watching files in: C:\Users\MNL431\Desktop\traffic_signal_DQN\wandb\run-20240521_203539-hu9nnsry\files
2024-05-21 20:35:40,734 INFO    SenderThread:24272 [sender.py:_start_run_threads():1124] run started: hu9nnsry with start time 1716291339.797477
2024-05-21 20:35:40,764 DEBUG   HandlerThread:24272 [handler.py:handle_request():146] handle_request: check_version
2024-05-21 20:35:40,764 DEBUG   SenderThread:24272 [sender.py:send_request():406] send_request: check_version
2024-05-21 20:35:41,267 DEBUG   HandlerThread:24272 [handler.py:handle_request():146] handle_request: run_start
2024-05-21 20:35:41,314 DEBUG   HandlerThread:24272 [system_info.py:__init__():26] System info init
2024-05-21 20:35:41,314 DEBUG   HandlerThread:24272 [system_info.py:__init__():41] System info init done
2024-05-21 20:35:41,314 INFO    HandlerThread:24272 [system_monitor.py:start():194] Starting system monitor
2024-05-21 20:35:41,314 INFO    SystemMonitor:24272 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-21 20:35:41,314 INFO    HandlerThread:24272 [system_monitor.py:probe():214] Collecting system info
2024-05-21 20:35:41,314 INFO    SystemMonitor:24272 [interfaces.py:start():190] Started cpu monitoring
2024-05-21 20:35:41,314 INFO    SystemMonitor:24272 [interfaces.py:start():190] Started disk monitoring
2024-05-21 20:35:41,314 INFO    SystemMonitor:24272 [interfaces.py:start():190] Started gpu monitoring
2024-05-21 20:35:41,314 INFO    SystemMonitor:24272 [interfaces.py:start():190] Started memory monitoring
2024-05-21 20:35:41,329 INFO    SystemMonitor:24272 [interfaces.py:start():190] Started network monitoring
2024-05-21 20:35:41,329 DEBUG   HandlerThread:24272 [system_info.py:probe():150] Probing system
2024-05-21 20:35:41,329 DEBUG   HandlerThread:24272 [system_info.py:_probe_git():135] Probing git
2024-05-21 20:35:41,406 DEBUG   HandlerThread:24272 [system_info.py:_probe_git():143] Probing git done
2024-05-21 20:35:41,406 DEBUG   HandlerThread:24272 [system_info.py:probe():198] Probing system done
2024-05-21 20:35:41,406 DEBUG   HandlerThread:24272 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.9.18', 'heartbeatAt': '2024-05-21T11:35:41.329647', 'startedAt': '2024-05-21T11:35:39.732112', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'C:\\Users\\MNL431\\Desktop\\traffic_signal_DQN\\training_main.py', 'codePathLocal': 'training_main.py', 'codePath': 'training_main.py', 'git': {'remote': 'https://github.com/dongspam0209/traffic_light_control_DQN.git', 'commit': 'fa020fa208573823187d60d922beead016f325fd'}, 'email': 'iankim010209@gmail.com', 'root': 'C:/Users/MNL431/Desktop/traffic_signal_DQN', 'host': 'DESKTOP-NS4N5QL', 'username': 'MNL431', 'executable': 'C:\\Users\\MNL431\\Anaconda3\\envs\\yolov8\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2900.0, 'min': 0.0, 'max': 3701.0}, 'cpu_freq_per_core': [{'current': 2900.0, 'min': 0.0, 'max': 3701.0}], 'disk': {'/': {'total': 475.70605087280273, 'used': 262.2793655395508}}, 'gpu': 'NVIDIA GeForce GTX 1070 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1070 Ti', 'memory_total': 8589934592}], 'memory': {'total': 31.92648696899414}}
2024-05-21 20:35:41,406 INFO    HandlerThread:24272 [system_monitor.py:probe():224] Finished collecting system info
2024-05-21 20:35:41,406 INFO    HandlerThread:24272 [system_monitor.py:probe():227] Publishing system info
2024-05-21 20:35:41,406 DEBUG   HandlerThread:24272 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-21 20:35:41,739 INFO    Thread-16 :24272 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\MNL431\Desktop\traffic_signal_DQN\wandb\run-20240521_203539-hu9nnsry\files\conda-environment.yaml
2024-05-21 20:35:45,455 DEBUG   HandlerThread:24272 [system_info.py:_save_conda():222] Saving conda packages done
