2024-05-06 22:11:52,356 INFO    StreamThr :20936 [internal.py:wandb_internal():86] W&B internal server running at pid: 20936, started at: 2024-05-06 22:11:52.355834
2024-05-06 22:11:52,356 DEBUG   HandlerThread:20936 [handler.py:handle_request():146] handle_request: status
2024-05-06 22:11:52,370 INFO    WriterThread:20936 [datastore.py:open_for_write():87] open: C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240506_221152-dhno199r\run-dhno199r.wandb
2024-05-06 22:11:52,370 DEBUG   SenderThread:20936 [sender.py:send():378] send: header
2024-05-06 22:11:52,411 DEBUG   SenderThread:20936 [sender.py:send():378] send: run
2024-05-06 22:11:52,990 INFO    SenderThread:20936 [dir_watcher.py:__init__():211] watching files in: C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240506_221152-dhno199r\files
2024-05-06 22:11:52,990 INFO    SenderThread:20936 [sender.py:_start_run_threads():1099] run started: dhno199r with start time 1715001112.356414
2024-05-06 22:11:53,000 DEBUG   HandlerThread:20936 [handler.py:handle_request():146] handle_request: check_version
2024-05-06 22:11:53,000 DEBUG   SenderThread:20936 [sender.py:send_request():405] send_request: check_version
2024-05-06 22:11:53,111 DEBUG   HandlerThread:20936 [handler.py:handle_request():146] handle_request: run_start
2024-05-06 22:11:53,158 DEBUG   HandlerThread:20936 [system_info.py:__init__():26] System info init
2024-05-06 22:11:53,158 DEBUG   HandlerThread:20936 [system_info.py:__init__():41] System info init done
2024-05-06 22:11:53,158 INFO    HandlerThread:20936 [system_monitor.py:start():194] Starting system monitor
2024-05-06 22:11:53,158 INFO    SystemMonitor:20936 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-06 22:11:53,158 INFO    HandlerThread:20936 [system_monitor.py:probe():214] Collecting system info
2024-05-06 22:11:53,173 INFO    SystemMonitor:20936 [interfaces.py:start():190] Started cpu monitoring
2024-05-06 22:11:53,173 INFO    SystemMonitor:20936 [interfaces.py:start():190] Started disk monitoring
2024-05-06 22:11:53,173 INFO    SystemMonitor:20936 [interfaces.py:start():190] Started gpu monitoring
2024-05-06 22:11:53,173 INFO    SystemMonitor:20936 [interfaces.py:start():190] Started memory monitoring
2024-05-06 22:11:53,189 INFO    SystemMonitor:20936 [interfaces.py:start():190] Started network monitoring
2024-05-06 22:11:53,189 DEBUG   HandlerThread:20936 [system_info.py:probe():150] Probing system
2024-05-06 22:11:53,189 DEBUG   HandlerThread:20936 [system_info.py:_probe_git():135] Probing git
2024-05-06 22:11:53,268 DEBUG   HandlerThread:20936 [system_info.py:_probe_git():143] Probing git done
2024-05-06 22:11:53,268 DEBUG   HandlerThread:20936 [system_info.py:probe():198] Probing system done
